sample,lab_id,study_area,sens_H2Ot,sens_Ea,sens_EHT,sens_RH,var_contrib_H2Ot,var_contrib_Ea,var_contrib_EHT,var_contrib_RH,cov_total,var_taylor,var_actual
161,RBC-83,SA2,-0.091102654209962,0.06779714603388905,-51.246206536276496,-732.057529606974,6.794484165796419e-5,4524.474158785762,8075.962542208828,3339.1255842319547,-8216.300103779658,7723.262249391728,24742.645998397194
162,RBC-28,SA2,-0.09521880803342953,0.07085687518298699,-53.553556492170934,-765.4175745973195,7.389948261154764e-5,4975.224862811103,8901.21637133391,3638.492459429835,-9053.310844546684,8461.622922927645,24367.97672697291
163,RBC-13,SA2,-0.09730839051990614,0.07240399999357026,-54.71772358004648,-781.4662515413786,7.672371251482172e-5,5173.346134351085,9218.319363387382,3846.570322368268,-9365.782379782613,8872.453517047834,23632.099164029874
164,RBC-86,SA2,-0.08445999511075541,0.06286189191572455,-47.52234709491545,-678.3514970017986,5.8281007978426506e-5,3853.0771546147043,6974.829357587163,2916.3890610382873,-7138.208298269879,6606.087333251284,24455.701510896124
165,RBC-76,SA2,-0.08863483053848853,0.0659611586224826,-49.860248173620995,-710.5932737504851,6.441495329329867e-5,4282.378998263378,7566.013961770737,3214.965535755679,-7807.49384402774,7255.864716177008,25128.05153294738
166,RBC-45,SA2,-0.0812143070189677,0.06043806468972993,-45.68036530024626,-650.9604134856928,5.326828436124403e-5,3612.6825723758066,6447.081825775878,2667.702924455907,-6599.826868103576,6127.6405077723,24198.93275903061
167,RBC-74,SA2,-0.07930552028295779,0.05902938759515841,-44.625980727863215,-636.2901399061434,5.123979626401777e-5,3497.2942144380845,6142.0994704923905,2564.412931545681,-6308.638649859563,5895.16801785639,25078.802855359987
168,RBC-73,SA2,-0.08186286080892557,0.06091451166472631,-46.036962792416034,-657.1648421079639,5.4545420513233725e-5,3657.9995023956635,6518.371407120253,2728.72707618094,-6687.171896498467,6217.926143743811,24777.653320863283
169,RBC-64,SA2,-0.0830101347788883,0.06177746336480491,-46.69322462189247,-666.4765165846046,5.6108484497517815e-5,3721.2433188134323,6645.020255507616,2808.3229051138055,-6780.284519052042,6394.302016491296,24780.34859613445
170,RBC-65,SA2,-0.08380027003678947,0.062367628361860404,-47.14464716714334,-672.3339798658034,5.7944513304572824e-5,3842.8503057631547,6760.901321452563,2870.728107050485,-6943.717000743693,6530.762791467023,25044.445862534314
171,RBC-43,SA2,-0.07430826016577896,0.05531289004832332,-41.81878169752162,-596.2601890420094,4.533274220533524e-5,3018.8095730761033,5386.537214652924,2228.7561168370776,-5506.800362308004,5127.302587590842,24385.42912497977
172,RBC-67,SA2,-0.0799500796177739,0.05949582559241173,-44.966721330062434,-642.9511766381654,5.282839479096251e-5,3470.790124792366,6210.132189843273,2607.743001011976,-6294.609631042325,5994.055737433684,25362.800688195555
173,RBC-63,SA2,-0.0751847104022545,0.05595321868749904,-42.29560368425182,-603.6870983552387,4.6854929268661995e-5,3078.9661309738926,5366.092568833244,2295.923998516983,-5618.374429445111,5122.608315733937,24879.965886875685
174,RBC-40,SA2,-0.0765779876214907,0.05698909119290694,-43.07629744731559,-615.6057772543007,4.780214475883016e-5,3174.787436907927,5634.964614859565,2376.641104014003,-5711.1296745058535,5475.263529077785,24380.257004798255
175,RBC-62,SA2,-0.07112453235942695,0.05294231595660693,-40.02934910610795,-570.7673150306538,4.167685822869657e-5,2725.977892896231,4971.906442367504,2066.61354840162,-5081.207787325545,4683.290138016667,25193.711469941238
176,RBC-4,SA2,-0.053123231520650904,0.03954326349651645,-29.897604171767785,-427.11008263446246,2.3239385542496365e-5,1548.726980269142,2684.159577464054,1151.924598028581,-2737.578665045277,2647.2325139558857,24553.307301419754
177,RBC-50,SA2,-0.06498835281202275,0.04837679806768885,-36.57851692464755,-521.9769073105475,3.4943683583037e-5,2295.309361543975,4117.553425902542,1725.9846334438023,-4176.655765060452,3962.1916907735504,24855.14550979255
178,RBC-106,SA3,-0.09176740329328226,0.06836379325238935,-51.7247824490248,-736.3498823087306,6.925911514016244e-5,4611.7890729813125,7538.83541876577,3442.922239018433,-8754.971424634941,6838.575375389688,24568.252581924542
179,RBC-107,SA3,-0.10931821232178152,0.08142642033505804,-61.598080325328006,-877.1254129424539,9.784089635265322e-5,6487.93712751684,10607.38816823675,4825.524403435986,-12107.338301409132,9813.511495621338,24215.50791637066
180,RBC-109,SA3,-0.17681020485500198,0.13165559218008993,-99.55614547919511,-1414.1434512047047,2.5819752485928683e-4,17172.98320010331,28165.653169166264,12781.298131853731,-32128.633267444355,25991.301491876482,22321.399356224916
181,RBC-111,SA3,-0.06690619804743392,0.049853927449755274,-37.72964540039589,-536.9865351573299,3.719110050407503e-5,2437.1415284303566,3923.0597819626023,1817.3642403742876,-4541.5517150406195,3636.013872917728,25227.273246577523
182,RBC-112,SA3,-0.20340404324497285,0.1514320006156408,-114.48071056449062,-1627.1346389320252,3.354420897920908e-4,22703.545628522923,38253.5370688392,16773.248467828187,-42997.75941311751,34732.57208751489,21634.10390572566
183,RBC-113,SA3,-0.07626545662625261,0.05681762854898081,-42.99385810660562,-611.4394528783415,4.8740500603164036e-5,3173.213686956672,5160.583718113826,2360.9537325681745,-5932.670815274427,4762.0803711047465,25100.416596106545
184,RBC-115,SA3,-0.18079151990222897,0.1346075461732966,-101.77285071845002,-1447.806169542823,2.662113090752255e-4,17636.07597056635,30079.651548975064,13534.490828364153,-33615.498095625306,27634.720518491573,21857.84893606581
185,RBC-116,SA3,-0.07038794384380509,0.052444983481913954,-39.69089310201638,-563.7883645737705,4.073856654467104e-5,2734.6314636604607,4454.9127699552,2012.202110044228,-4983.754905685273,4217.991478713182,24897.998583279164
186,RBC-118,SA3,-0.14737325886686392,0.10974995279647631,-83.00169133665572,-1180.9685037311137,1.7720059574569458e-4,11891.43493176244,19711.264949676188,8757.11353596039,-22243.726269320094,18116.087325279525,23194.32446031286
187,RBC-119,SA3,-0.07926894650953642,0.059057917240359685,-44.690001834270724,-636.5328676991423,5.217922695693952e-5,3394.177048622017,5557.402677849778,2550.4503561818565,-6357.869254983869,5144.160879849011,24153.385363508918
188,RBC-123,SA3,-0.21040583710396277,0.15660296032508395,-118.35870073991893,-1681.160415196291,3.646475877567687e-4,24417.130595350067,41449.71564282303,17903.144817822187,-46082.33580118453,37687.65561945835,20841.104951084773
189,RBC-125,SA3,-0.08201377881996308,0.06110043821816662,-46.232294569896496,-657.5447935001717,5.591870738861587e-5,3676.0881948002684,5929.430702016606,2733.2015091044914,-6764.326134565714,5574.394327274358,24478.566292880278
190,RBC-126,SA3,-0.07779028950752576,0.05795745210719856,-43.85931522074808,-623.9838521564099,5.001103375591744e-5,3316.2356039651995,5364.485675246925,2505.9964709086034,-6094.026832481709,5092.690967650052,24246.28425407608
191,RBC-127,SA3,-0.07578109124612098,0.05645724304711797,-42.721612493562255,-608.7531957998941,4.730498460639381e-5,3134.3623827565393,5120.08323807841,2369.681772233353,-5785.650865146801,4838.476575226487,24131.980592802644
192,RBC-128,SA3,-0.09448033204959927,0.07038986841155753,-53.26029991327385,-758.2530753025147,7.517059507083325e-5,4836.925427254258,8001.161379579695,3640.1154042561675,-9017.493555940946,7460.7087303197695,24160.32494279827
193,RBC-129,SA3,-0.0644185009994942,0.047994853837838906,-36.319192928540936,-516.7668787423877,3.3810778192576286e-5,2270.7172705520293,3606.351259121808,1675.9679509941643,-4171.275118177762,3381.761396301018,24051.20307480549
194,RBC-130,SA3,-0.106975002258892,0.079681463580688075,-60.279665978981434,-856.648363616649,9.505597012017353e-5,6288.708370978197,10134.293270020838,4593.141412423253,-11464.683855131352,9551.459293346907,23848.79442960061
195,RBC-131,SA3,-0.07329391566736376,0.054610909945674926,-41.327374218669675,-588.0988158194243,4.508608980613808e-5,2929.4200466299326,4705.06814600861,2187.5342548161834,-5381.747976850814,4440.274515690001,24418.87513937639
196,RBC-132,SA3,-0.18434955920517382,0.1372541326080334,-103.7728659096807,-1475.266079749087,2.804608240604393e-4,18920.364466132833,31543.146098546767,13928.408414640033,-35488.94894719323,28902.970312587226,21906.61339157877
197,RBC-143,SA3,-0.10723125013906554,0.07986998578925368,-60.420440342934235,-861.6095692443876,9.348014290853393e-5,6275.5494278650485,10298.392359807538,4751.661988495626,-11941.44729403953,9384.156575608826,24445.363228329115
198,RBC-144,SA3,-0.11078109177503137,0.0825162818309639,-62.42084286285674,-887.1220627952814,9.955482293189749e-5,6692.326148715762,10986.466179071615,5072.248812675598,-12571.446721132299,10179.594518885497,24623.102610570248
199,RBC-146,SA3,-0.06639328385736576,0.04947339133713115,-37.4439779529427,-532.4462524804502,3.663947341065905e-5,2392.703771675591,3874.702614208916,1796.9833803399895,-4372.26338506951,3692.1264177944595,24485.546557234116
200,RBC-148,SA3,-0.14582743259740027,0.10860877314494767,-82.14915706176222,-1168.9383790817292,1.7282935302907014e-4,11495.432533366276,19293.703449569293,8503.047820049916,-21938.430320735402,17353.75365507944,23029.76977683538
201,RBC-151,SA3,-0.10602267528538789,0.078971972862641,-59.741009601036254,-849.9787149534981,9.266417002564053e-5,6091.135506611171,9870.867766948182,4583.814177487491,-11256.266524430363,9289.551019280649,24135.811511821623
202,RBC-152,SA3,-0.09171080826118327,0.0683179922040468,-51.68898887052297,-734.6951857015589,6.965987437747904e-5,4587.698720451705,7409.616629348386,3409.5781460287535,-8552.761697625681,6854.13186786304,24493.459676090708
203,RBC-154,SA3,-0.09436017895802706,0.07029745744965052,-53.189309949349806,-757.3646298110256,7.278996445196326e-5,4841.978107682817,7926.9579160711155,3655.672705824604,-9104.526429797614,7320.082372570887,24966.865543235024
204,RBC-169,SA3,-0.09244148512391348,0.06886472530141154,-52.10647051431854,-742.2061063081438,6.959934611798878e-5,4644.311435120772,7600.261065428218,3500.194354036173,-8640.378680041673,7104.388244142836,24555.450710479865
205,RBC-173,SA3,-0.062173705164475734,0.046332572261600334,-35.07089627851167,-499.3583541079112,3.21991390730247e-5,2103.5851772209908,3427.2584613976583,1581.8219720717045,-3942.628903232182,3170.036739657311,25451.393835143437
206,RBC-176,SA3,-0.0646117716335084,0.04813849684440855,-36.427388947547534,-518.9029517232984,3.4483244799849806e-5,2304.9097291982466,3632.552288539718,1688.5336973087897,-4172.226789707479,3453.7689598225206,24864.73796803536
207,RBC-177,SA3,-0.06803659715368582,0.050696192445881395,-38.368974736084354,-546.6951143532777,3.77740545611189e-5,2524.537624595433,4109.803952759965,1868.9204881901007,-4670.184070728345,3833.0780325912083,24545.72792796763
208,RBC-178,SA3,-0.1200280271706049,0.08939891678966809,-67.62407170315217,-961.6467695336548,1.1788462610225614e-4,7942.039270536172,12978.31463184997,5901.088174212021,-14735.161738904895,12086.280455577893,24954.278149359357
209,RBC-181,SA3,-0.12197414999778289,0.09084238170599772,-68.71116991607681,-979.6834565200328,1.2129990391641739e-4,8118.85249117991,13318.558877799227,6001.107613081438,-15194.48137257102,12244.03773078946,24091.358446708153
210,RBC-182,SA3,-0.115872574006886,0.08631079633290174,-65.29649437011817,-928.1566930702932,1.0884142953619628e-4,7354.781736505328,12055.874392121026,5527.464271446332,-13702.19827424339,11235.922234670725,23491.746047483965
211,RBC-183,SA3,-0.07894457968125579,0.05881101888556654,-44.502437146320894,-631.9780800036332,5.1753258809091505e-5,3442.8084666356626,5484.691533484333,2562.2934624261115,-6434.580951360265,5055.212562939101,24411.025020721372
212,RBC-185,SA3,-0.17675839479638,0.13159154575154228,-99.49463795150933,-1413.0952774977522,2.6007847793817375e-4,17006.47270524245,28547.968026687064,12569.67194616201,-32401.039944825883,25723.072993344118,22034.089078563626
213,RBC-186,SA3,-0.09322827050483795,0.06945308108715519,-52.55413421466543,-746.6369736057641,7.31574540494696e-5,4770.309142280552,7669.967850706139,3545.5241746759675,-8826.224310197344,7159.5769306227685,24556.754593676746
214,RBC-189,SA3,-0.09501677676384901,0.07078474805184141,-53.56204030742197,-762.7793203150239,7.43280750662307e-5,4955.910963781823,7991.879257018317,3697.488861003536,-9206.248974196424,7439.030181935326,24593.26186347503
215,RBC-190,SA3,-0.09720443487296393,0.07241171995288713,-54.78780072326976,-779.8419482526796,7.7615334159665e-5,5179.217895115662,8468.264477205676,3833.4398569214004,-9729.571375834585,7751.350931023488,24567.213705094346
216,RBC-192,SA3,-0.12403996966870068,0.09238253185370499,-69.8805117344858,-993.7180458863345,1.2521786016915398e-4,8374.58497584955,13727.535548722382,6340.367946429758,-15505.586462915366,12936.90213330419,23391.493907304815
217,RBC-196,SA3,-0.07029559934686347,0.052377161863908804,-39.640065559096826,-564.6791642683934,4.011882745751374e-5,2689.369287579684,4327.7595861794,2038.689212419439,-4944.923153702923,4110.894972594428,24904.027803745546
218,RBC-201,SA3,-0.07114961842801648,0.053013618907839184,-40.12227070591997,-571.5090293173503,4.185164606623167e-5,2737.7368889673357,4430.130666616387,2023.9330662493658,-5080.171023692363,4111.629639992372,24895.90771082101
219,RBC-205,SA3,-0.20429005871838513,0.15207209005842562,-114.94415900818316,-1635.0217790392726,3.4167769228878573e-4,22802.084417580565,38565.447564834445,16777.085835959424,-42472.59060883637,35672.02755121575,20628.78492969229
220,RBC-211,SA3,-0.13240338521690376,0.0986067059308136,-74.58007574129729,-1058.9401412512598,1.4150720304468867e-4,9556.905387113173,15826.829249988534,7232.848533430735,-17814.011286103952,14802.57202593569,24385.712050083457
221,RBC-232,SA3,-0.09768337078021005,0.07277071646648106,-55.06147282328044,-784.2163801528212,7.947809702459624e-5,5230.438300410001,8467.465257334532,3845.3650584540583,-9708.280085834775,7834.988609841914,24830.960346854525
222,RBC-230,SA3,-0.10061539535025332,0.07495624932056463,-56.71475747446953,-806.7061189121249,8.219340835578409e-5,5481.624653357413,8950.258995747947,4074.402726202594,-10162.213111210447,8344.073346290912,24659.25964390584
223,RBC-229,SA3,-0.12914545690060208,0.0961899899382929,-72.75841377664368,-1033.7634433941837,1.3761085380984022e-4,9079.090038493905,15143.181658095858,6825.094938308315,-17147.739629590757,13899.627142918176,23350.12074290135
224,RBC-228,SA3,-0.16098537775309296,0.11985492778834261,-90.62363280648354,-1287.7240404874199,2.092126121057202e-4,14264.208931633932,23635.743490808756,10627.881507025095,-26700.44227473799,21827.391863942405,22334.336190889113
225,RBC-227,SA3,-0.13023657326300508,0.09699475607395815,-73.35929492363907,-1042.9686379864927,1.3797489479712584e-4,9245.09897613339,15256.929214774655,6886.20725233042,-17520.583499329976,13867.652081883381,23825.200434339404
226,RBC-226,SA3,-0.09789331723330008,0.07292251338422083,-55.171781541300064,-785.1766041335062,7.889595298176717e-5,5200.335856549033,8543.487790766256,3882.8937057079725,-9775.781155340046,7850.936276579167,24394.653269493243
227,RBC-225,SA3,-0.100039747503061,0.07451980960024142,-56.37476820619834,-801.7185735534865,8.264043435450504e-5,5451.656125246736,8997.31066812228,3999.1136141675315,-10309.37708293137,8138.70340724561,24353.96948247135
228,RBC-224,SA3,-0.12495788852831424,0.09307773904144993,-70.41157213488017,-999.5548670385036,1.274354242202937e-4,8494.709172181465,13854.849562383313,6293.806508454653,-15949.048337991768,12694.317032463088,23601.85575038477
229,RBC-223,SA3,-0.09026283377507127,0.06724365523018319,-50.88327494559271,-722.8100448676416,6.688107862040095e-5,4482.6177599546,7371.80657414336,3250.4406839750573,-8328.066182316212,6776.798902637884,25281.3550921803
230,RBC-222,SA3,-0.11540912930776415,0.0859703693693277,-65.03707448131702,-924.1030147965632,1.1126474891991694e-4,7347.689458948866,11959.441799631495,5403.0360772155145,-13575.039059021914,11135.128388038709,23525.818071574795
231,RBC-221,SA3,-0.1349785501842291,0.10052373400331067,-76.03129059684458,-1082.4733555011562,1.477384628485627e-4,9806.166256400764,16017.887307919887,7535.625866617118,-18156.147012296722,15203.532566379508,23003.80131294448
232,RBC-220,SA3,-0.12065135226058032,0.08985911423519913,-67.96821051842808,-967.9398730151395,1.1824657186105794e-4,8020.729921229869,13085.336381745268,5902.54326035987,-15094.730982681584,11913.878698899996,23708.446492842093
233,RBC-219,SA3,-0.0902372891774803,0.06722656172745818,-50.86469330176022,-723.3286583451375,6.748345828929003e-5,4423.982724974046,7143.364014584454,3308.809799786587,-8243.876553436887,6632.28005339166,24905.133069431635
234,RBC-218,SA3,-0.13210832767548197,0.09839459304251323,-74.42729333329149,-1061.3200751333472,1.4367976773070157e-4,9448.370790190347,15593.30565845774,7077.9834046331625,-17689.96322893155,14429.696768029473,23371.987702478662
235,RBC-217,SA3,-0.0869846470924287,0.06479911777479248,-49.022585252810686,-698.3274952724395,6.185354547676561e-5,4103.138846677761,6740.892131225303,3139.0735311822004,-7584.207410563149,6398.897160375662,24861.69615754618
236,RBC-216,SA3,-0.10774856386678522,0.08027118800644464,-60.73942957960542,-863.8336660004317,9.501385827454291e-5,6333.078542989199,10355.587496652863,4754.5329909862,-11793.563228226165,9649.635897415956,23736.85854955086
237,RBC-214,SA3,-0.13848947089299202,0.10313214480875621,-77.99888769708195,-1110.3009503385058,1.55997913336703e-4,10488.944002392198,17243.091716349823,7898.627613934091,-19536.902432816612,16093.761055857416,23987.77870442847
238,RBC-212,SA3,-0.15183221407878023,0.11306687775302635,-85.50914949548667,-1217.1710639279124,1.884671051466973e-4,12600.888540568187,20831.291972008825,9554.829381591415,-23685.97433637933,19301.035746256202,22876.259797735547
239,RBC-211,SA3,-0.1326047989261525,0.09875230657852614,-74.69115537855384,-1060.4229307726241,1.454562748250743e-4,9650.800851870272,15722.345862510425,7123.413078239481,-18035.519820348014,14461.04011772844,23643.821763869648
240,RBC-210,SA3,-0.11676957012873856,0.08697030791337057,-65.7847254866275,-937.4608253548008,1.1370974708945618e-4,7524.635270645131,12010.700413335404,5555.315803700886,-13866.779194181276,11223.872407209892,23663.747886176447
241,RBC-208,SA3,-0.1445229186072936,0.10762680767812137,-81.40569596248285,-1156.3994141237667,1.7217148608403922e-4,11396.77829227614,18833.10462767362,8491.772072580725,-21260.83952873446,17460.815635967505,22632.525867092998
242,RBC-206,SA3,-0.09789684432211487,0.07292603367317878,-55.17774893855573,-784.9977868990661,7.799083183239176e-5,5223.884212096401,8455.117204623839,3983.852965543911,-9621.555660526235,8041.298799728749,24272.915922111166
